Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
1,C,Gene Tenace,32,151,582,463,61,122,16,4,20,67,2,6,105,106,0.263,0.403,0.445,0.848,139,206,7,7,1,6,4
2,1B,Dan Briggs*,26,104,254,227,34,47,4,3,8,30,2,1,18,45,0.207,0.277,0.357,0.634,78,81,3,5,1,3,5
3,2B,Fernando Gonzalez,29,114,341,323,22,70,13,3,9,34,0,0,18,34,0.217,0.258,0.359,0.617,72,116,8,0,0,0,11
4,SS,Ozzie Smith#,24,156,649,587,77,124,18,6,0,27,28,7,37,37,0.211,0.26,0.262,0.522,48,154,11,2,22,1,5
5,3B,Paul Dade,27,76,310,283,38,78,19,2,1,19,13,5,14,48,0.276,0.311,0.367,0.679,91,104,6,2,7,3,0
6,LF,Jerry Turner*,25,138,490,448,55,111,23,2,9,61,4,2,34,58,0.248,0.301,0.368,0.67,88,165,8,2,2,4,0
7,CF,Gene Richards*,25,150,606,545,77,152,17,9,4,41,24,8,47,62,0.279,0.343,0.365,0.708,100,199,7,8,3,3,6
8,RF,Dave Winfield,27,159,686,597,97,184,27,10,34,118,15,9,85,71,0.308,0.395,0.558,0.953,166,333,9,2,0,2,24
9,3B,Kurt Bevacqua,32,114,346,297,23,75,12,4,1,34,2,5,38,25,0.253,0.331,0.33,0.661,87,98,13,0,5,6,2
10,C,Bill Fahey*,29,73,236,209,14,60,8,1,3,19,1,1,21,17,0.287,0.348,0.378,0.726,105,79,4,0,3,3,5
11,2B,Bill Almon,26,100,226,198,20,45,3,0,1,8,6,5,21,48,0.227,0.299,0.258,0.556,59,51,1,0,5,2,7
12,UT,Jay Johnstone*,33,75,225,201,10,59,8,2,0,32,1,3,18,21,0.294,0.348,0.353,0.702,99,71,6,0,4,2,3
13,3B,Barry Evans,23,56,174,162,9,35,5,0,1,14,0,2,5,16,0.216,0.237,0.265,0.502,42,43,2,0,5,2,0
14,1B,Mike Hargrove*,29,52,151,125,15,24,5,0,0,8,0,2,25,15,0.192,0.325,0.232,0.557,60,29,1,0,0,1,3
15,C,Fred Kendall,30,46,114,102,8,17,2,0,1,6,0,0,11,7,0.167,0.248,0.216,0.463,32,22,4,0,1,0,2
16,CF,Jim Wilhelm,26,39,108,103,8,25,4,3,0,8,1,1,2,12,0.243,0.255,0.34,0.595,66,35,0,0,2,1,0
17,1B,Broderick Perkins*,24,57,97,87,8,23,0,0,0,8,0,0,8,12,0.264,0.323,0.264,0.587,68,23,3,0,1,1,2
18,2B,Tim Flannery*,21,22,73,65,2,10,0,1,0,4,0,0,4,5,0.154,0.222,0.185,0.407,16,12,3,2,1,1,1
19,OF,Don Reynolds,26,30,53,45,6,10,1,2,0,6,0,1,7,6,0.222,0.321,0.333,0.654,85,15,3,0,0,1,1
20,UT,Bobby Tolan*,33,22,25,21,2,4,0,1,0,2,0,0,0,2,0.19,0.19,0.286,0.476,33,6,2,0,4,0,0
21,2B,Sam Perlozzo,28,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,3,0,0,0,0,0,0
22,CF,Brian Greer,20,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
23,P,Randy Jones,29,41,94,86,8,15,2,0,0,5,1,0,0,29,0.174,0.172,0.198,0.37,4,17,0,0,7,1,0
24,P,Gaylord Perry,40,32,84,71,2,6,2,0,1,2,0,0,2,19,0.085,0.11,0.155,0.265,-26,11,2,0,11,0,0
25,P,Bob Shirley,25,49,63,55,2,5,1,0,0,0,0,0,3,17,0.091,0.138,0.109,0.247,-29,6,1,0,5,0,0
26,P,Eric Rasmussen,27,46,45,36,1,2,0,0,0,0,0,0,3,7,0.056,0.128,0.056,0.184,-46,2,0,0,6,0,0
27,P,Bob Owchinko*,24,42,43,33,1,4,0,0,0,0,0,0,3,14,0.121,0.194,0.121,0.316,-9,4,0,0,7,0,0
28,P,John D'Acquisto,27,51,38,31,0,4,2,0,0,3,0,0,2,21,0.129,0.229,0.194,0.422,20,6,0,2,3,0,0
29,P,Steve Mura,24,38,13,10,1,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,0,0,3,0,0
30,P,Rollie Fingers,32,54,13,12,1,1,0,0,0,2,0,0,0,2,0.083,0.083,0.083,0.167,-53,1,0,0,1,0,0
31,P,Mickey Lolich#,38,27,8,6,0,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,-56,0,0,0,1,0,0
32,P,Juan Eichelberger,25,3,7,5,1,2,1,0,0,1,0,0,1,2,0.4,0.5,0.6,1.1,209,3,0,0,1,0,0
33,P,Mark Lee,26,46,7,6,0,2,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,89,2,0,0,1,0,0
34,P,Tom Tellmann,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
35,P,Dennis Kinney*,27,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
,,Team Totals,27.5,161,6169,5446,603,1316,193,53,93,559,100,58,534,770,0.242,0.311,0.348,0.659,86,1894,104,32,113,43,81
,,Rank in 12 NL teams,,,,9,10,12,11,2,10,,9,6,5,4,12,12,11,11,,11,,4,,6,
,,Non-Pitcher Totals,27.4,161,5752,5093,586,1275,185,53,92,546,99,58,519,648,0.25,0.321,0.362,0.683,92,1842,101,30,67,42,81
,,Pitcher Totals,29.7,161,417,353,17,41,8,0,1,13,1,0,15,122,0.116,0.156,0.147,0.304,-14,52,3,2,46,1,0
