Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
27,P,Juan Eichelberger,28,31,61,55,0,5,1,1,0,3,1,0,1,22,0.091,0.107,0.145,0.253,-28,8,2,0,5,0,0
28,P,Chris Welsh*,27,28,50,42,4,11,3,0,0,11,0,1,3,13,0.262,0.311,0.333,0.644,84,14,1,0,5,0,0
29,P,Eric Show,26,47,43,41,2,6,0,0,0,0,0,0,0,14,0.146,0.146,0.146,0.293,-16,6,0,0,2,0,0
30,P,John Curtis*,34,26,41,37,1,11,0,1,0,5,0,0,0,15,0.297,0.297,0.351,0.649,85,13,0,0,4,0,0
31,P,Dave Dravecky,26,32,28,23,0,3,0,0,0,2,0,0,1,3,0.13,0.167,0.13,0.297,-14,3,0,0,4,0,0
32,P,Andy Hawkins,22,15,18,15,0,0,0,0,0,1,0,0,0,8,0,0,0,0,-100,0,0,0,3,0,0
33,P,Gary Lucas*,27,65,18,14,0,0,0,0,0,1,0,0,1,8,0,0.067,0,0.067,-79,0,0,0,3,0,0
34,P,Luis DeLeon,23,61,13,11,0,1,1,0,0,0,0,0,1,7,0.091,0.167,0.182,0.348,0,2,0,0,1,0,0
35,P,Floyd Chiffer,26,51,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
36,P,Danny Boone*,28,10,5,5,0,1,1,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,67,2,0,0,0,0,0
37,P,Mike Griffin,25,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
38,P,Rick Wise,36,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,26.6,162,6160,5575,675,1435,217,52,81,611,165,77,429,877,0.257,0.311,0.359,0.669,91,1999,96,22,86,47,78
,,Rank in 12 NL teams,,,,3,7,6,10,1,10,,2,10,12,10,7,9,9,9,,8,,9,,6,
,,Non-Pitcher Totals,26.5,162,5714,5180,654,1371,209,49,78,575,164,76,413,728,0.265,0.319,0.369,0.688,96,1912,90,22,51,47,78
,,Pitcher Totals,27.9,162,446,395,21,64,8,3,3,36,1,1,16,149,0.162,0.195,0.22,0.415,18,87,6,0,35,0,0
