Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
25,P,Kevin Correia,28,36,68,55,2,8,1,0,0,0,0,1,2,21,0.145,0.175,0.164,0.339,-5,9,1,0,11,0,0
26,P,Josh Geer,26,17,31,24,2,4,1,0,0,1,0,0,2,10,0.167,0.231,0.208,0.439,23,5,0,0,5,0,0
27,P,Chad Gaudin,26,17,30,28,0,1,0,0,0,0,0,0,1,14,0.036,0.069,0.036,0.105,-70,1,0,0,1,0,0
28,P,Jake Peavy,28,13,28,23,2,2,0,0,0,0,0,0,1,4,0.087,0.125,0.087,0.212,-40,2,1,0,4,0,0
29,P,Tim Stauffer,27,14,27,23,1,4,0,0,0,0,0,0,1,13,0.174,0.24,0.174,0.414,17,4,0,1,2,0,0
30,P,Chris Young,30,13,26,23,2,6,0,0,0,2,0,0,2,7,0.261,0.32,0.261,0.581,63,6,0,0,1,0,0
31,P,Clayton Richard*,25,12,24,20,1,1,0,0,0,2,0,0,0,9,0.05,0.048,0.05,0.098,-73,1,0,0,3,1,0
32,P,Mat Latos,21,10,21,19,0,1,0,0,0,0,0,0,0,9,0.053,0.053,0.053,0.105,-71,1,0,0,2,0,0
33,P,Wade LeBlanc*,24,8,17,13,0,1,0,0,0,0,0,0,1,3,0.077,0.143,0.077,0.22,-37,1,0,0,3,0,0
34,P,Edward Mujica,25,63,10,8,1,2,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,39,2,0,0,2,0,0
35,P,Walter Silva,32,5,8,8,2,3,0,0,0,0,0,0,0,3,0.375,0.375,0.375,0.75,109,3,0,0,0,0,0
36,P,Josh Banks,26,5,6,4,1,0,0,0,0,0,0,0,2,0,0,0.333,0,0.333,3,0,0,0,0,0,0
37,P,Luis Perdomo*,25,34,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,0,0,0,0,0
38,P,Cesar Ramos*,25,5,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,0,0,0,0,0
39,P,Shawn Hill,28,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
40,P,Cesar Carrillo,25,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
41,P,Mike Ekstrom,25,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0
42,P,Luke Gregerson*,25,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0
43,P,Heath Bell,31,65,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0
44,P,Adam Russell,26,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
45,P,Aaron Poreda*,22,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
46,P,Joe Thatcher*,27,49,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
47,P,Edwin Moreno,28,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
48,P,Duaner Sanchez,29,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
49,P,Mike Adams,30,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
50,P,Ernesto Frieri,23,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
51,P,Ryan Webb,23,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
52,P,Cla Meredith,26,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
53,P,Greg Burke,26,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
54,P,Arturo Lopez*,26,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
55,P,Frankie De La Cruz,25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
56,P,Sean Gallagher,23,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,28.1,162,6179,5425,638,1315,265,31,141,605,82,29,586,1182,0.242,0.321,0.381,0.701,93,2065,131,57,74,36,52
,,Rank in 16 NL teams,,,,14,15,16,16,11,13,,9,4,8,10,16,12,16,15,,16,,7,,15,
,,Non-Pitcher Totals,28.2,162,5860,5157,624,1282,263,31,141,600,82,28,574,1078,0.249,0.328,0.394,0.722,99,2030,129,56,37,35,52
,,Pitcher Totals,26.4,162,319,268,14,33,2,0,0,5,0,1,12,104,0.123,0.163,0.131,0.294,-17,35,2,1,37,1,0
