Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
14,UT,Phil Stephenson*,31,53,84,71,5,11,2,1,0,8,0,0,10,11,0.155,0.259,0.211,0.471,34,15,0,0,3,0,0
15,C,Dann Bilardello,33,17,40,33,2,4,1,0,0,1,0,0,4,8,0.121,0.216,0.152,0.368,5,5,1,0,3,0,1
16,OF,Gary Pettis#,34,30,32,30,0,6,1,0,0,0,1,0,2,11,0.2,0.25,0.233,0.483,37,7,0,0,0,0,0
17,UT,Tom Lampkin*,28,9,24,17,3,4,0,0,0,0,2,0,6,1,0.235,0.458,0.235,0.694,101,4,0,1,0,0,0
18,UT,Guillermo Velasquez*,24,15,24,23,1,7,0,0,1,5,0,0,1,7,0.304,0.333,0.435,0.768,115,10,0,0,0,0,0
19,OF,Jim Vatcher,27,13,20,16,1,4,1,0,0,2,0,0,3,6,0.25,0.368,0.313,0.681,94,5,0,0,1,0,0
20,2B,Jeff Gardner*,28,15,20,19,0,2,0,0,0,0,0,0,1,8,0.105,0.15,0.105,0.255,-27,2,0,0,0,0,0
21,IF,Paul Faries,27,10,12,11,3,5,1,0,0,1,0,0,1,2,0.455,0.5,0.545,1.045,195,6,0,0,0,0,0
22,,Thomas Howard#,27,5,4,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,88,1,0,0,1,0,0
23,P,Bruce Hurst*,34,33,81,69,2,11,4,0,0,1,0,0,3,27,0.159,0.194,0.217,0.412,16,15,0,0,9,0,0
24,P,Andy Benes,24,34,78,67,3,10,2,0,1,5,0,0,5,29,0.149,0.205,0.224,0.429,21,15,1,0,5,1,0
25,P,Craig Lefferts*,34,27,61,52,0,4,0,0,0,0,0,0,0,21,0.077,0.077,0.077,0.154,-56,4,0,0,9,0,0
26,P,Greg Harris,28,20,41,31,1,4,1,0,0,1,0,0,5,13,0.129,0.25,0.161,0.411,18,5,0,0,5,0,0
27,P,Frank Seminara,25,19,37,34,3,4,0,0,0,0,0,0,1,9,0.118,0.143,0.118,0.261,-26,4,0,0,2,0,0
28,P,Jim Deshaies*,32,15,35,29,3,6,0,0,0,0,0,0,1,9,0.207,0.233,0.207,0.44,25,6,0,0,5,0,0
29,P,Mike Maddux*,30,50,13,9,0,1,0,0,0,0,0,0,1,4,0.111,0.2,0.111,0.311,-10,1,0,0,3,0,0
30,P,Dave Eiland,25,7,10,9,1,1,0,0,1,2,0,0,0,4,0.111,0.111,0.444,0.556,49,4,0,0,1,0,0
31,P,Rich Rodriguez*,29,61,9,6,0,0,0,0,0,0,0,0,1,0,0,0.143,0,0.143,-56,0,1,0,2,0,0
32,P,Randy Myers*,29,66,8,7,0,1,0,0,0,0,0,0,0,5,0.143,0.143,0.143,0.286,-19,1,1,0,1,0,0
33,P,Jose Melendez,26,56,6,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,1,0,0
34,P,Doug Brocail*,25,3,5,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,13,1,0,0,0,0,0
35,P,Gene Harris,27,15,3,3,0,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,88,1,0,0,0,0,0
36,P,Larry Andersen,39,34,2,1,1,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,53,0,0,0,0,0,0
37,P,Jeremy Hernandez,25,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
38,P,Pat Clements,30,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
39,P,Tim Scott,25,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,28.4,162,6074,5476,617,1396,255,30,135,576,69,52,453,864,0.255,0.313,0.386,0.699,96,2116,126,26,78,41,67
,,Rank in 12 NL teams,,,,8,7,5,6,11,2,,12,3,10,2,3,6,2,4,,2,,8,,7,
,,Non-Pitcher Totals,28.3,162,5682,5146,603,1352,248,30,133,567,69,52,435,737,0.263,0.321,0.4,0.721,102,2059,123,26,35,40,67
,,Pitcher Totals,29.4,162,392,330,14,44,7,0,2,9,0,0,18,127,0.133,0.178,0.173,0.35,-1,57,3,0,43,1,0
