Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
18,3B,Dave Hilton,21,13,51,47,2,10,2,1,0,5,1,0,3,6,0.213,0.26,0.298,0.558,64,14,0,0,1,0,0
19,RF,Randy Elliott,21,14,51,49,5,10,3,1,0,6,0,0,2,11,0.204,0.235,0.306,0.541,59,15,1,0,0,0,0
20,C,Joe Goddard,21,12,42,35,0,7,2,0,0,2,0,0,5,9,0.2,0.3,0.257,0.557,66,9,2,0,2,0,0
21,3B,Ed Spiezio,30,20,31,29,2,4,2,0,0,4,1,0,1,6,0.138,0.161,0.207,0.368,8,6,2,0,0,1,0
22,IF,Rafael Robles,24,18,24,24,1,4,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,-1,4,1,0,0,0,0
23,CF,Johnny Grubb*,23,7,22,21,4,7,1,1,0,1,0,1,1,3,0.333,0.364,0.476,0.84,146,10,1,0,0,0,0
24,2B,Don Mason*,27,9,12,11,1,2,0,0,0,0,0,0,1,1,0.182,0.25,0.182,0.432,29,2,0,0,0,0,0
25,RF,Ivan Murrell,29,5,7,7,0,1,0,0,0,1,0,0,0,3,0.143,0.143,0.143,0.286,-15,1,0,0,0,0,0
26,,Mike Fiore*,27,7,7,6,0,0,0,0,0,0,0,0,1,3,0,0.143,0,0.143,-55,0,0,0,0,0,1
27,P,Steve Arlin,26,38,85,72,6,11,1,1,0,4,0,0,8,24,0.153,0.247,0.194,0.441,32,14,1,1,4,0,0
28,P,Clay Kirby,24,35,84,74,3,5,0,0,0,2,0,0,4,30,0.068,0.115,0.068,0.183,-45,5,1,0,6,0,0
29,P,Fred Norman#,29,43,77,64,5,8,1,0,0,3,0,0,8,14,0.125,0.222,0.141,0.363,9,9,0,0,5,0,0
30,P,Mike Caldwell,23,42,55,50,1,7,0,0,0,3,0,0,0,20,0.14,0.137,0.14,0.277,-18,7,3,0,4,1,0
31,P,Mike Corkins,26,47,43,38,3,9,0,0,1,3,0,0,1,11,0.237,0.256,0.316,0.572,68,12,0,0,4,0,0
32,P,Bill Greif,22,34,39,33,0,1,0,0,0,0,0,0,1,15,0.03,0.059,0.03,0.089,-73,1,0,0,5,0,0
33,P,Gary Ross,24,60,14,13,0,2,0,0,0,1,0,0,0,3,0.154,0.154,0.154,0.308,-9,2,0,0,1,0,0
34,P,Ed Acosta#,28,46,13,12,1,1,0,0,0,0,0,0,1,9,0.083,0.154,0.083,0.237,-28,1,0,0,0,0,0
35,P,Mark Schaeffer*,24,41,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
36,P,Tom Phoebus,30,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
37,P,Al Severinsen,27,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
38,P,Ron Taylor,34,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
39,P,Mike Kilkenny,27,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Steve Simpson,23,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Ralph Garcia,23,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,25.1,153,5750,5213,488,1181,168,38,102,452,78,46,407,976,0.227,0.283,0.332,0.615,81,1731,97,15,90,25,53
,,Rank in 12 NL teams,,,,10,12,11,11,6,8,,6,6,11,11,11,12,10,12,,10,,12,,12,
,,Non-Pitcher Totals,25.1,153,5334,4851,469,1137,166,37,101,436,78,46,384,847,0.234,0.291,0.346,0.637,88,1680,92,14,61,24,53
,,Pitcher Totals,25.4,153,416,362,19,44,2,1,1,16,0,0,23,129,0.122,0.176,0.141,0.317,-5,51,5,1,29,1,0
