Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
17,UT,Eric Patterson*,28,47,104,89,8,16,2,1,2,8,8,2,12,22,0.18,0.272,0.292,0.564,61,26,1,0,0,2,0
18,OF,Aaron Cunningham,25,52,101,90,12,16,6,1,3,9,1,0,9,17,0.178,0.257,0.367,0.624,75,33,2,1,0,1,0
19,C,Kyle Phillips*,27,36,85,76,9,13,3,0,2,10,0,0,8,19,0.171,0.259,0.289,0.548,56,22,2,1,0,0,1
20,C,Luis Martinez,26,22,68,59,7,12,1,1,1,10,1,0,8,14,0.203,0.309,0.305,0.614,76,18,0,1,0,0,2
21,UT,Andy Parrino#,25,24,55,44,3,8,1,0,0,4,1,0,9,17,0.182,0.327,0.205,0.532,56,9,1,1,0,1,1
22,UT,James Darnell,24,18,52,45,2,10,2,0,1,7,1,0,5,7,0.222,0.294,0.333,0.627,78,15,6,0,1,1,0
23,RF,Jeremy Hermida*,27,20,48,40,3,9,2,1,1,6,0,0,7,19,0.225,0.354,0.4,0.754,114,16,0,1,0,0,0
24,OF,Blake Tekotte*,24,19,40,34,1,6,1,1,0,1,2,1,4,21,0.176,0.263,0.265,0.528,51,9,0,0,2,0,0
25,SS,Everth Cabrera#,24,2,9,8,1,1,0,0,0,0,2,0,1,3,0.125,0.222,0.125,0.347,2,1,0,0,0,0,0
26,CF,Cedric Hunter*,23,6,5,4,1,1,0,0,0,0,0,1,1,0,0.25,0.4,0.25,0.65,90,1,0,0,0,0,0
27,P,Tim Stauffer,29,31,63,54,2,8,0,0,0,6,0,0,1,19,0.148,0.161,0.148,0.309,-11,8,1,0,7,1,0
28,P,Mat Latos,23,29,63,56,3,4,1,0,1,1,0,0,1,28,0.071,0.103,0.143,0.246,-31,8,3,1,5,0,0
29,P,Aaron Harang,33,28,62,56,3,5,1,0,0,1,0,0,0,23,0.089,0.089,0.107,0.196,-44,6,0,0,6,0,0
30,P,Cory Luebke,26,44,36,33,3,7,0,0,0,0,0,0,2,16,0.212,0.257,0.212,0.469,35,7,0,0,1,0,0
31,P,Dustin Moseley,29,18,36,29,0,4,0,0,0,0,0,0,1,11,0.138,0.167,0.138,0.305,-12,4,0,0,6,0,0
32,P,Clayton Richard*,27,18,32,28,0,3,1,0,0,2,0,0,1,12,0.107,0.138,0.143,0.281,-20,4,1,0,3,0,0
33,P,Wade LeBlanc*,26,13,26,22,3,8,0,0,0,1,0,0,1,4,0.364,0.391,0.364,0.755,117,8,0,0,3,0,0
34,P,Anthony Bass,23,26,6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0
35,P,Pat Neshek#,30,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
36,P,Jeff Fulchino,31,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
37,P,Joe Thatcher*,29,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
38,P,Josh Spence*,23,39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
39,P,Sam Deduno,27,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Heath Bell,33,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Chad Qualls,32,73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
42,P,Erik Hamren,24,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
43,P,Drew Carpenter,26,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
44,P,Mike Adams,32,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
45,P,Brad Brach,25,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
46,P,Ernesto Frieri,25,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
47,P,Luke Gregerson*,27,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
48,P,Evan Scribner,25,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,28.2,162,6074,5417,593,1284,247,42,91,563,170,44,501,1320,0.237,0.305,0.349,0.653,85,1888,105,48,55,47,42
,,Rank in 16 NL teams,,,,16,15,16,14,1,16,,1,11,9,15,16,15,16,16,,16,,11,,2,
,,Non-Pitcher Totals,28.2,162,5750,5134,579,1245,244,42,90,552,170,44,494,1204,0.243,0.312,0.359,0.671,90,1843,100,47,23,46,42
,,Pitcher Totals,27.6,162,324,283,14,39,3,0,1,11,0,0,7,116,0.138,0.161,0.159,0.32,-9,45,5,1,32,1,0
