Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
22,C,Sonny Ruberto,23,19,22,21,3,3,0,0,0,0,0,0,1,7,0.143,0.182,0.143,0.325,-6,3,0,0,0,0,0
23,SS,Rafael Robles,21,6,21,20,1,2,0,0,0,0,1,1,1,3,0.1,0.143,0.1,0.243,-29,2,1,0,0,0,0
24,C,Chris Krug,29,8,19,17,0,1,0,0,0,0,0,0,1,6,0.059,0.111,0.059,0.17,-50,1,0,0,1,0,0
25,SS,Frankie Libran,21,10,11,10,1,1,1,0,0,1,0,0,1,2,0.1,0.182,0.2,0.382,9,2,0,0,0,0,0
26,P,Clay Kirby,21,35,76,66,3,4,1,0,0,0,0,0,7,37,0.061,0.162,0.076,0.238,-30,5,0,1,2,0,0
27,P,Al Santorini,21,32,68,63,2,7,0,0,1,2,0,0,2,33,0.111,0.138,0.159,0.297,-15,10,1,0,3,0,0
28,P,Joe Niekro,24,38,63,51,1,6,1,0,0,2,0,0,6,17,0.118,0.207,0.137,0.344,0,7,3,0,5,1,0
29,P,Dick Kelley,29,27,48,47,0,5,1,0,0,2,0,0,0,24,0.106,0.106,0.128,0.234,-33,6,1,0,1,0,0
30,P,Tommie Sisk,27,53,32,25,2,3,1,0,0,0,0,0,3,12,0.12,0.214,0.16,0.374,8,4,0,0,4,0,0
31,P,Gary Ross,21,46,29,23,0,0,0,0,0,0,0,0,1,10,0,0.042,0,0.042,-87,0,0,0,5,0,0
32,P,Johnny Podres*,36,17,19,16,0,1,0,0,0,1,0,0,0,3,0.063,0.059,0.063,0.121,-65,1,0,0,2,1,0
33,P,Dave Roberts*,24,23,15,15,0,4,0,0,0,1,0,0,0,4,0.267,0.267,0.267,0.533,53,4,0,0,0,0,0
34,P,Dick Selma,25,4,8,7,0,2,0,0,0,1,0,0,0,2,0.286,0.286,0.286,0.571,64,2,0,0,1,0,0
35,P,Mike Corkins,23,6,5,3,1,0,0,0,0,0,0,0,2,2,0,0.4,0,0.4,23,0,0,0,0,0,0
36,P,Jack Baldschun,32,61,5,4,0,1,0,0,0,0,0,0,1,3,0.25,0.4,0.25,0.65,90,1,0,0,0,0,0
37,P,Frank Reberger*,25,67,5,5,0,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,15,1,0,0,0,0,0
38,P,Leon Everitt*,22,6,4,3,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,-23,0,0,0,0,0,0
39,P,Steve Arlin,23,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
40,P,Al McBean,31,1,2,2,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,187,1,0,0,0,0,0
41,P,Billy McCool,24,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
42,P,Tom Dukes,26,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
,,Team Totals,26.3,162,5891,5357,468,1203,180,42,99,431,45,44,423,1143,0.225,0.285,0.329,0.614,75,1764,122,35,56,20,40
,,Rank in 12 NL teams,,,,11,12,12,12,4,10,,11,5,12,12,12,12,12,12,,12,,7,,12,
,,Non-Pitcher Totals,26.5,162,5508,5023,459,1168,176,42,98,422,45,44,400,990,0.233,0.293,0.343,0.635,81,1722,117,34,33,18,40
,,Pitcher Totals,24.3,162,383,334,9,35,4,0,1,9,0,0,23,153,0.105,0.164,0.126,0.29,-16,42,5,1,23,2,0
