Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
16,RF,Jabari Blash,26,38,84,71,7,12,2,0,3,5,1,0,11,34,0.169,0.298,0.324,0.622,70,23,3,2,0,0,0
17,2B,Jemile Weeks#,29,17,57,50,5,7,1,1,0,2,1,0,3,14,0.14,0.204,0.2,0.404,11,10,1,1,3,0,0
18,2B,Cory Spangenberg*,25,14,53,48,6,11,1,1,1,8,1,0,4,13,0.229,0.302,0.354,0.656,79,17,0,1,0,0,0
19,C,Hector Sanchez#,26,26,46,42,3,12,1,0,3,7,0,0,3,8,0.286,0.348,0.524,0.872,134,22,0,1,0,0,0
20,RF,Oswaldo Arcia*,25,14,45,43,2,5,1,0,2,4,0,0,2,14,0.116,0.156,0.279,0.435,15,12,0,0,0,0,0
21,UT,Jose Pirela,26,15,41,39,2,6,2,0,0,0,0,1,1,9,0.154,0.175,0.205,0.38,3,8,0,0,1,0,0
22,OF,Manuel Margot,21,10,37,37,4,9,4,1,0,3,2,0,0,7,0.243,0.243,0.405,0.649,73,15,0,0,0,0,0
23,RF,Hunter Renfroe,24,11,36,35,8,13,3,0,4,14,0,0,1,5,0.371,0.389,0.8,1.189,213,28,1,0,0,0,1
24,C,Austin Hedges,23,8,26,24,2,3,1,0,0,1,0,1,0,7,0.125,0.154,0.167,0.321,-12,4,0,1,0,1,0
25,SS,Jose Rondon,22,8,26,25,1,3,0,0,0,1,0,0,1,4,0.12,0.154,0.12,0.274,-24,3,1,0,0,0,0
26,2B,Carlos Asuaje*,24,7,25,24,2,5,2,0,0,2,0,0,1,4,0.208,0.24,0.292,0.532,44,7,0,0,0,0,0
27,MI,Nick Noonan*,27,7,20,18,0,3,0,0,0,1,0,1,1,5,0.167,0.2,0.167,0.367,2,3,0,0,0,1,0
28,OF,Patrick Kivlehan,26,5,19,16,5,4,0,0,1,2,0,0,2,9,0.25,0.368,0.438,0.806,119,7,0,1,0,0,0
29,P,Christian Friedrich,28,23,43,37,2,2,0,0,0,2,0,0,3,23,0.054,0.125,0.054,0.179,-48,2,1,0,3,0,0
30,P,Luis Perdomo,23,32,43,38,1,5,1,0,0,1,0,0,1,15,0.132,0.175,0.158,0.333,-8,6,0,1,3,0,0
31,P,Colin Rea,25,19,38,33,3,4,0,0,0,1,0,0,2,16,0.121,0.171,0.121,0.293,-18,4,0,0,3,0,0
32,P,Drew Pomeranz,27,17,35,33,2,5,0,0,1,4,0,0,0,19,0.152,0.152,0.242,0.394,5,8,1,0,2,0,0
33,P,Edwin Jackson,32,15,27,23,2,5,1,0,0,2,1,0,3,11,0.217,0.308,0.261,0.569,58,6,0,0,1,0,0
34,P,Andrew Cashner,29,14,22,18,2,3,0,0,0,1,0,0,2,6,0.167,0.25,0.167,0.417,17,3,0,0,2,0,0
35,P,Paul Clemens,28,15,21,19,1,0,0,0,0,0,0,0,1,9,0,0.05,0,0.05,-85,0,1,0,1,0,0
36,P,Clayton Richard*,32,11,20,16,0,1,0,0,0,1,0,0,1,9,0.063,0.118,0.063,0.18,-49,1,0,0,3,0,0
37,P,James Shields,34,10,19,17,1,3,0,0,0,0,0,0,0,11,0.176,0.176,0.176,0.353,-3,3,0,0,2,0,0
38,P,Jarred Cosart,26,9,11,10,1,1,0,0,0,0,0,0,0,4,0.1,0.1,0.1,0.2,-45,1,0,0,1,0,0
39,P,Cesar Vargas,24,7,9,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,-100,0,0,0,1,0,0
40,P,Robbie Erlin,25,3,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,0,0,0
41,P,Erik Johnson,26,3,5,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-100,0,0,0,1,0,0
42,P,Carlos Villanueva,32,48,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,-100,0,0,0,1,0,0
43,P,Brad Hand*,26,77,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
44,P,Tyson Ross,29,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
45,P,Brandon Maurer,25,67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
46,P,Michael Kirkman*,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
47,P,Leonel Campos,28,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
48,P,Buddy Baumann*,28,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
49,P,Kevin Quackenbush,27,59,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
50,P,Fernando Rodney,39,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
51,P,Jake Smith,26,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
52,P,Brandon Morrow,31,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
53,P,Ryan Buchter*,29,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
54,P,Jose Torres*,22,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
55,P,Jose Dominguez,25,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
56,P,Tayron Guerrero,25,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
57,P,Matt Thornton*,39,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
58,P,Keith Hessler*,27,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,28.1,162,6001,5419,686,1275,257,26,177,654,125,45,449,1500,0.235,0.299,0.39,0.689,86,2115,93,58,36,36,30
,,Rank in 15 NL teams,,,,14,10,15,12,12,9,,4,11,13,14,15,15,13,14,,14,,7,,11,
,,Non-Pitcher Totals,28.2,162,5691,5148,671,1246,255,26,176,642,124,45,436,1360,0.242,0.306,0.404,0.711,92,2081,90,57,11,36,30
,,Pitcher Totals,27.5,162,310,271,15,29,2,0,1,12,1,0,13,140,0.107,0.151,0.125,0.276,-23,34,3,1,25,0,0
