Rk,Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB
1,C,Derek Norris,26,147,557,515,65,129,33,2,14,62,4,1,35,131,0.25,0.305,0.404,0.709,97,208,5,6,0,1,1
2,1B,Yonder Alonso*,28,103,402,354,50,100,18,1,5,31,2,5,42,48,0.282,0.361,0.381,0.742,109,135,13,3,0,3,3
3,2B,Jedd Gyorko,26,128,458,421,34,104,15,0,16,57,0,1,27,107,0.247,0.297,0.397,0.694,93,167,13,5,0,5,1
4,SS,Alexi Amarista*,26,118,357,324,28,66,10,4,3,30,5,1,24,55,0.204,0.257,0.287,0.544,53,93,6,1,3,5,4
5,3B,Yangervis Solarte#,27,152,571,526,63,142,33,4,14,63,1,0,34,56,0.27,0.32,0.428,0.748,107,225,15,6,2,3,0
6,LF,Justin Upton,27,150,620,542,85,136,26,3,26,81,19,5,68,159,0.251,0.336,0.454,0.79,119,246,10,4,0,5,5
7,CF,Will Venable*,32,98,308,283,34,73,10,3,6,30,11,1,25,73,0.258,0.318,0.378,0.696,95,107,8,0,0,0,1
8,RF,Matt Kemp,30,154,648,596,80,158,31,3,23,100,12,2,39,147,0.265,0.312,0.443,0.755,109,264,17,5,0,8,0
9,2B,Cory Spangenberg*,24,108,345,303,38,82,17,5,4,21,9,4,28,75,0.271,0.333,0.399,0.733,105,121,4,2,8,3,1
10,3B,Will Middlebrooks,26,83,270,255,23,54,7,2,9,29,2,1,11,60,0.212,0.241,0.361,0.602,66,92,4,0,0,4,0
11,UT,Wil Myers,24,60,253,225,40,57,13,1,8,29,5,2,27,55,0.253,0.336,0.427,0.763,112,96,2,1,0,0,0
12,CF,Melvin Upton Jr.,30,87,228,205,23,53,12,4,5,17,9,3,21,62,0.259,0.327,0.429,0.757,110,88,1,0,2,0,2
13,SS,Clint Barmes,36,98,224,207,24,48,14,1,3,16,0,1,10,55,0.232,0.281,0.353,0.633,76,73,0,4,3,0,2
14,C,Austin Hedges,22,56,152,137,13,23,2,0,3,11,0,0,8,38,0.168,0.215,0.248,0.463,30,34,1,1,3,3,1
15,CI,Brett Wallace*,28,64,107,96,14,29,6,0,5,16,0,0,10,31,0.302,0.374,0.521,0.895,148,50,1,1,0,0,1
16,CF,Travis Jankowski*,24,34,96,90,9,19,2,2,2,12,2,1,4,24,0.211,0.245,0.344,0.589,63,31,1,0,2,0,0
17,OF,Abraham Almonte#,26,31,62,54,6,11,3,0,0,4,1,1,5,19,0.204,0.271,0.259,0.53,50,14,1,0,3,0,0
18,UT,Wil Nieves,37,6,14,13,1,1,0,0,1,4,0,0,1,4,0.077,0.143,0.308,0.451,22,4,0,0,0,0,0
19,1B,Cody Decker,28,8,12,11,0,0,0,0,0,1,0,0,0,5,0,0,0,0,-100,0,1,0,0,1,0
20,C,Rocky Gale,27,11,10,10,0,1,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.2,-44,1,1,0,0,0,0
21,LF,Alex Dickerson*,25,11,8,8,0,2,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.5,41,2,1,0,0,0,0
22,P,James Shields,33,34,74,68,7,9,2,0,0,2,0,0,1,28,0.132,0.145,0.162,0.307,-14,11,0,0,5,0,0
23,P,Tyson Ross,28,32,68,56,6,14,1,1,1,6,0,0,2,19,0.25,0.283,0.357,0.64,78,20,1,1,8,1,0
24,P,Andrew Cashner,28,37,61,60,2,5,0,0,0,1,0,0,1,24,0.083,0.098,0.083,0.182,-48,5,0,0,0,0,0
25,P,Ian Kennedy,30,27,48,42,3,4,3,0,0,0,0,0,0,23,0.095,0.095,0.167,0.262,-28,7,1,0,6,0,0
26,P,Odrisamer Despaigne,28,31,34,30,0,2,1,0,0,0,0,0,1,11,0.067,0.097,0.1,0.197,-45,3,1,0,3,0,0
27,P,Colin Rea,24,7,12,9,2,2,1,0,0,0,0,0,1,4,0.222,0.3,0.333,0.633,78,3,0,0,2,0,0
28,P,Brandon Morrow,30,5,10,9,0,0,0,0,0,0,0,0,1,8,0,0.1,0,0.1,-69,0,0,0,0,0,0
29,P,Robbie Erlin,24,3,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,1,0,0
30,P,Casey Kelly,25,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,1,0,0
31,P,Craig Kimbrel,27,54,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,0,0,0,0,0
32,P,Nick Vincent,28,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
33,P,Brandon Maurer,24,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
34,P,Leonel Campos,27,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
35,P,Jon Edwards,27,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
36,P,Dale Thayer,34,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
37,P,Kevin Quackenbush,26,56,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
38,P,Jay Jackson,27,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
39,P,Frank Garces*,25,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
40,P,Shawn Kelley,31,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
41,P,Bud Norris,30,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
42,P,Marcos Mateo,31,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
43,P,Chris Rearick*,27,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
44,P,Marc Rzepczynski*,29,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
45,P,Cory Mazzoni,25,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
46,P,Joaquin Benoit,37,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
,,Team Totals,27.6,162,6019,5457,650,1324,260,36,148,623,82,29,426,1327,0.243,0.3,0.385,0.685,91,2100,108,40,52,42,22
,,Rank in 15 NL teams,,,,12,10,15,12,7,8,,10,3,11,13,15,15,12,13,,13,,12,,3,
,,Non-Pitcher Totals,27.5,162,5702,5175,630,1288,252,35,147,614,82,29,419,1208,0.249,0.308,0.396,0.704,96,2051,105,39,26,41,22
,,Pitcher Totals,29.1,162,317,282,20,36,8,1,1,9,0,0,7,119,0.128,0.151,0.174,0.325,-9,49,3,1,26,1,0
